STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010708,87,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010709,90,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010710,93,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010711,91,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010712,83,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010713,83,58
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010714,84,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010715,85,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010716,89,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010717,71,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010718,89,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010719,82,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010720,83,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010721,85,58
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010722,87,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010723,92,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010724,95,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010725,94,76
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010726,91,75
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010727,81,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010728,81,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010729,78,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010730,80,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010731,84,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010801,87,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010802,88,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010803,89,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010804,90,72
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010805,92,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010806,95,73
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010807,97,73
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010808,98,73
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010809,100,75
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010810,99,75
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010811,91,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010812,82,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010813,86,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010814,87,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010815,87,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010816,87,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010817,89,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010818,86,77
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010819,83,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010820,85,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010821,84,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010822,86,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010823,85,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010824,86,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010825,85,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010826,85,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010827,89,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010828,84,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010829,88,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010830,88,78
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010831,88,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010901,85,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010902,82,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010903,81,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010904,87,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010905,87,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010906,84,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010907,85,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010908,86,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010909,86,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010910,89,73
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010911,83,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010912,83,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010913,87,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010914,82,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010915,71,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010916,76,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010917,80,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010918,83,53
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010919,83,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010920,79,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010921,81,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010922,84,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010923,81,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010924,84,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010925,76,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010926,76,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010927,69,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010928,69,45
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010929,86,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20010930,64,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011001,68,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011002,79,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011003,85,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011004,84,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011005,82,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011006,79,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011007,59,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011008,58,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011009,70,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011010,73,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011011,79,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011012,78,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011013,82,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011014,79,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011015,76,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011016,72,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011017,71,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011018,61,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011019,66,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011020,76,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011021,79,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011022,81,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011023,81,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011024,85,58
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011025,82,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011026,70,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011027,53,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011028,51,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011029,61,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011030,66,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011031,65,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011101,74,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011102,81,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011103,79,58
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011104,69,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011105,66,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011106,58,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011107,73,54
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011108,70,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011109,66,45
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011110,70,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011111,63,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011112,52,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011113,60,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011114,67,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011115,72,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011116,76,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011117,76,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011118,59,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011119,69,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011120,66,34
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011121,54,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011122,64,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011123,65,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011124,65,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011125,66,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011126,67,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011127,58,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011128,71,52
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011129,65,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011130,70,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011201,75,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011202,65,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011203,61,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011204,70,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011205,76,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011206,76,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011207,64,51
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011208,60,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011209,53,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011210,48,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011211,52,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011212,52,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011213,58,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011214,66,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011215,65,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011216,55,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011217,58,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011218,57,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011219,54,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011220,52,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011221,45,23
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011222,45,23
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011223,55,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011224,52,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011225,52,23
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011226,39,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011227,38,16
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011228,46,18
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011229,44,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011230,38,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20011231,37,17
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020101,33,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020102,37,18
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020103,36,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020104,41,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020105,49,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020106,40,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020107,39,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020108,40,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020109,47,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020110,55,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020111,51,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020112,53,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020113,49,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020114,50,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020115,54,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020116,48,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020117,58,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020118,51,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020119,46,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020120,45,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020121,49,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020122,56,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020123,58,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020124,60,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020125,62,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020126,59,25
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020127,66,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020128,68,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020129,70,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020130,71,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020131,64,45
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020201,77,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020202,63,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020203,45,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020204,40,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020205,42,28
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020206,49,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020207,45,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020208,63,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020209,59,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020210,51,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020211,51,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020212,55,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020213,56,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020214,46,19
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020215,59,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020216,62,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020217,58,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020218,47,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020219,58,22
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020220,66,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020221,67,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020222,67,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020223,58,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020224,57,23
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020225,60,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020226,69,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020227,67,31
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020228,44,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020301,52,20
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020302,50,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020303,60,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020304,51,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020305,46,16
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020306,65,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020307,72,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020308,74,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020309,71,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020310,68,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020311,52,29
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020312,50,33
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020313,51,43
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020314,70,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020315,80,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020316,79,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020317,63,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020318,48,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020319,55,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020320,53,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020321,63,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020322,60,21
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020323,55,32
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020324,64,27
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020325,63,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020326,55,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020327,52,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020328,56,30
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020329,70,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020330,71,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020331,69,50
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020401,60,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020402,65,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020403,78,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020404,53,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020405,53,35
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020406,50,23
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020407,55,24
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020408,73,26
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020409,76,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020410,67,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020411,69,39
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020412,67,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020413,77,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020414,82,60
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020415,84,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020416,91,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020417,95,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020418,94,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020419,90,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020420,86,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020421,82,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020422,69,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020423,65,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020424,66,36
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020425,65,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020426,67,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020427,67,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020428,76,53
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020429,76,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020430,76,41
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020501,75,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020502,86,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020503,77,53
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020504,66,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020505,72,45
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020506,76,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020507,76,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020508,81,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020509,74,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020510,79,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020511,77,47
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020512,87,46
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020513,84,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020514,81,48
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020515,74,44
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020516,85,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020517,83,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020518,77,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020519,61,40
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020520,63,38
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020521,81,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020522,69,37
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020523,73,42
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020524,88,49
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020525,88,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020526,85,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020527,86,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020528,86,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020529,85,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020530,86,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020531,93,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020601,93,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020602,91,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020603,84,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020604,85,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020605,94,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020606,93,69
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020607,83,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020608,78,56
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020609,87,55
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020610,93,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020611,96,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020612,94,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020613,81,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020614,71,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020615,81,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020616,86,59
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020617,82,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020618,87,57
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020619,85,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020620,85,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020621,86,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020622,88,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020623,91,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020624,96,68
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020625,98,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020626,97,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020627,96,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020628,89,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020629,89,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020630,91,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020701,92,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020702,98,70
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020703,99,75
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020704,101,76
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020705,98,78
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020706,92,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020707,86,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020708,94,61
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020709,98,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020710,97,71
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020711,86,62
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020712,87,64
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020713,84,67
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020714,79,63
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020715,91,66
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020716,94,74
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020717,96,65
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020718,95,73
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,20020719,93,78
