STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN
GHCND:USW00094846,200.6,41.995,-87.93361,20070124,28,22
GHCND:USW00094846,200.6,41.995,-87.93361,20070125,24,15
GHCND:USW00094846,200.6,41.995,-87.93361,20070126,43,20
GHCND:USW00094846,200.6,41.995,-87.93361,20070127,34,15
GHCND:USW00094846,200.6,41.995,-87.93361,20070128,24,7
GHCND:USW00094846,200.6,41.995,-87.93361,20070129,25,9
GHCND:USW00094846,200.6,41.995,-87.93361,20070130,18,7
GHCND:USW00094846,200.6,41.995,-87.93361,20070131,20,3
GHCND:USW00094846,200.6,41.995,-87.93361,20070201,24,11
GHCND:USW00094846,200.6,41.995,-87.93361,20070202,12,6
GHCND:USW00094846,200.6,41.995,-87.93361,20070203,11,-6
GHCND:USW00094846,200.6,41.995,-87.93361,20070204,2,-6
GHCND:USW00094846,200.6,41.995,-87.93361,20070205,5,-10
GHCND:USW00094846,200.6,41.995,-87.93361,20070206,10,-5
GHCND:USW00094846,200.6,41.995,-87.93361,20070207,11,-2
GHCND:USW00094846,200.6,41.995,-87.93361,20070208,11,-4
GHCND:USW00094846,200.6,41.995,-87.93361,20070209,17,2
GHCND:USW00094846,200.6,41.995,-87.93361,20070210,13,-1
GHCND:USW00094846,200.6,41.995,-87.93361,20070211,27,5
GHCND:USW00094846,200.6,41.995,-87.93361,20070212,31,25
GHCND:USW00094846,200.6,41.995,-87.93361,20070213,27,15
GHCND:USW00094846,200.6,41.995,-87.93361,20070214,21,7
GHCND:USW00094846,200.6,41.995,-87.93361,20070215,14,2
GHCND:USW00094846,200.6,41.995,-87.93361,20070216,19,-4
GHCND:USW00094846,200.6,41.995,-87.93361,20070217,26,16
GHCND:USW00094846,200.6,41.995,-87.93361,20070218,22,11
GHCND:USW00094846,200.6,41.995,-87.93361,20070219,42,13
GHCND:USW00094846,200.6,41.995,-87.93361,20070220,45,30
GHCND:USW00094846,200.6,41.995,-87.93361,20070221,48,23
GHCND:USW00094846,200.6,41.995,-87.93361,20070222,40,27
GHCND:USW00094846,200.6,41.995,-87.93361,20070223,33,23
GHCND:USW00094846,200.6,41.995,-87.93361,20070224,32,26
GHCND:USW00094846,200.6,41.995,-87.93361,20070225,38,31
GHCND:USW00094846,200.6,41.995,-87.93361,20070226,34,30
GHCND:USW00094846,200.6,41.995,-87.93361,20070227,33,29
GHCND:USW00094846,200.6,41.995,-87.93361,20070228,35,28
GHCND:USW00094846,200.6,41.995,-87.93361,20070301,45,32
GHCND:USW00094846,200.6,41.995,-87.93361,20070302,32,25
GHCND:USW00094846,200.6,41.995,-87.93361,20070303,27,20
GHCND:USW00094846,200.6,41.995,-87.93361,20070304,31,14
GHCND:USW00094846,200.6,41.995,-87.93361,20070305,33,19
GHCND:USW00094846,200.6,41.995,-87.93361,20070306,24,16
GHCND:USW00094846,200.6,41.995,-87.93361,20070307,28,21
GHCND:USW00094846,200.6,41.995,-87.93361,20070308,40,13
GHCND:USW00094846,200.6,41.995,-87.93361,20070309,56,28
GHCND:USW00094846,200.6,41.995,-87.93361,20070310,51,30
GHCND:USW00094846,200.6,41.995,-87.93361,20070311,54,28
GHCND:USW00094846,200.6,41.995,-87.93361,20070312,63,36
GHCND:USW00094846,200.6,41.995,-87.93361,20070313,73,48
GHCND:USW00094846,200.6,41.995,-87.93361,20070314,61,35
GHCND:USW00094846,200.6,41.995,-87.93361,20070315,38,28
GHCND:USW00094846,200.6,41.995,-87.93361,20070316,39,25
GHCND:USW00094846,200.6,41.995,-87.93361,20070317,39,24
GHCND:USW00094846,200.6,41.995,-87.93361,20070318,47,21
GHCND:USW00094846,200.6,41.995,-87.93361,20070319,61,36
GHCND:USW00094846,200.6,41.995,-87.93361,20070320,43,30
GHCND:USW00094846,200.6,41.995,-87.93361,20070321,67,37
GHCND:USW00094846,200.6,41.995,-87.93361,20070322,64,44
GHCND:USW00094846,200.6,41.995,-87.93361,20070323,52,44
GHCND:USW00094846,200.6,41.995,-87.93361,20070324,64,52
GHCND:USW00094846,200.6,41.995,-87.93361,20070325,79,48
GHCND:USW00094846,200.6,41.995,-87.93361,20070326,79,63
GHCND:USW00094846,200.6,41.995,-87.93361,20070327,73,45
GHCND:USW00094846,200.6,41.995,-87.93361,20070328,50,44
GHCND:USW00094846,200.6,41.995,-87.93361,20070329,60,46
GHCND:USW00094846,200.6,41.995,-87.93361,20070330,55,46
GHCND:USW00094846,200.6,41.995,-87.93361,20070331,63,45
